trial name,items,id,type,threads,completion time,service time,bandwidth,speedup,scalability,efficiency
house720-h1-3iter-stream,84,3,ff_acc,19,504810,6009.64,0,4.77,4.64,.25
house720-h1-3iter-stream,84,3,ff_acc,20,515248,6133.90,0,4.67,4.54,.23
house720-h1-3iter-stream,84,3,ff_acc,21,477326,5682.45,0,5.04,4.90,.24
house720-h1-3iter-stream,84,3,ff_acc,22,509304,6063.14,0,4.73,4.60,.21
house720-h1-3iter-stream,84,3,ff_acc,23,509565,6066.25,0,4.72,4.59,.20
house720-h1-3iter-stream,84,3,ff_acc,24,562669,6698.44,0,4.28,4.16,.17
house720-h1-3iter-stream,84,3,ff_acc,25,507013,6035.86,0,4.75,4.62,.19
house720-h1-3iter-stream,84,3,ff_acc,26,526679,6269.98,0,4.57,4.44,.17
house720-h1-3iter-stream,84,3,ff_acc,27,476553,5673.25,0,5.05,4.91,.18
house720-h1-3iter-stream,84,3,ff_acc,28,501412,5969.19,0,4.80,4.67,.17
house720-h1-3iter-stream,84,3,ff_acc,29,561072,6679.42,0,4.29,4.17,.14
house720-h1-3iter-stream,84,3,ff_acc,30,760407,9052.46,0,3.16,3.08,.10
house720-h1-3iter-stream,84,3,ff_acc,31,720688,8579.61,0,3.34,3.25,.10
house720-h1-3iter-stream,84,3,ff_acc,32,1237577,14733.05,0,1.94,1.89,.06
house720-h1-3iter-stream,84,3,omp,1,2587411,30802.51,0,.93,1.00,.93
house720-h1-3iter-stream,84,3,omp,2,1356516,16149.00,0,1.77,1.90,.88
house720-h1-3iter-stream,84,3,omp,3,966045,11500.53,0,2.49,2.67,.83
house720-h1-3iter-stream,84,3,omp,4,778795,9271.36,0,3.09,3.32,.77
house720-h1-3iter-stream,84,3,omp,5,703469,8374.63,0,3.42,3.67,.68
house720-h1-3iter-stream,84,3,omp,6,640651,7626.79,0,3.76,4.03,.62
house720-h1-3iter-stream,84,3,omp,7,557981,6642.63,0,4.31,4.63,.61
house720-h1-3iter-stream,84,3,omp,8,604113,7191.82,0,3.98,4.28,.49
house720-h1-3iter-stream,84,3,omp,9,553103,6584.55,0,4.35,4.67,.48
house720-h1-3iter-stream,84,3,omp,10,505706,6020.30,0,4.76,5.11,.47
house720-h1-3iter-stream,84,3,omp,11,422997,5035.67,0,5.69,6.11,.51
house720-h1-3iter-stream,84,3,omp,12,477471,5684.17,0,5.04,5.41,.42
house720-h1-3iter-stream,84,3,omp,13,475562,5661.45,0,5.06,5.44,.38
house720-h1-3iter-stream,84,3,omp,14,458778,5461.64,0,5.25,5.63,.37
house720-h1-3iter-stream,84,3,omp,15,480464,5719.80,0,5.01,5.38,.33
house720-h1-3iter-stream,84,3,omp,16,504697,6008.29,0,4.77,5.12,.29
house720-h1-3iter-stream,84,3,omp,17,468211,5573.94,0,5.14,5.52,.30
house720-h1-3iter-stream,84,3,omp,18,470457,5600.67,0,5.12,5.49,.28
house720-h1-3iter-stream,84,3,omp,19,466251,5550.60,0,5.16,5.54,.27
house720-h1-3iter-stream,84,3,omp,20,490896,5844.00,0,4.90,5.27,.24
house720-h1-3iter-stream,84,3,omp,21,475365,5659.10,0,5.06,5.44,.24
house720-h1-3iter-stream,84,3,omp,22,498896,5939.23,0,4.82,5.18,.21
